time_left_sec,time_spent_ratio,eval_unified,complexity_material_norm,eval_volatility_norm,time_eval_volatility_int,color_white
-0.8728349405450795,-1.306672715840009,-0.030545809813359,-0.2438850621713392,-0.6750058010477702,-0.4790933237576489,0
1.2018341866587483,-0.5244901838863874,-0.0217426049626522,-0.0020827076188839,-0.4816455237982864,-0.487540453841371,1
-0.0019336204262793,-0.6086172510662735,-0.027344644413102,1.2552895360538816,-0.5681012984121836,-0.4924657894905543,1
0.9549511144843084,1.728466225171041,-0.0417498887142585,1.1102081233224088,-0.5067698155854476,-0.467437455362585,0
-0.416526917491632,1.9621331209636428,-0.0281449357631662,-1.2110944803811587,-0.6886477088589668,-0.4924657894905543,1
1.303141378344122,0.6030292750968822,-0.0246770065795545,1.061847652411918,-0.6374526744031128,-0.4924657894905543,1
1.248656838278039,0.2772693170682377,-0.0073373606614957,0.8684057687699535,-0.4306809515211013,-0.4918962872698519,1
0.8246990108888279,1.6498414141194355,0.0148040333569484,0.6266034142174987,-0.2985392326010214,-0.4153573671087082,1
-0.1449555380997479,1.629548706868603,-0.0980370470021107,-0.1471641203503572,-0.219321798918204,-0.189898405969729,0
-0.0010822994877466,-0.7631374631226774,-0.0222761325293617,1.1585685942328996,-0.6056672231832368,-0.4924657894905543,1
0.3479592853105993,-0.6686404998243581,-0.2554276791814133,-0.4856874167237941,-0.5362791403188426,-0.4288605232730301,1
1.2188606054293996,0.2874465192666557,-0.0281449357631662,0.8684057687699535,-0.5955389813591521,-0.4909812460316166,1
1.218009284490867,-1.0650948174892432,0.0068011198563059,1.2552895360538816,-0.4668530534963634,-0.4888424045608989,1
-1.1069481986415313,-0.6390055297963694,-0.2415559624469662,-1.3078154222021403,-0.5291190265986385,-0.3188700496012544,0
-1.555594333248186,-1.0162168536778111,4.44399393796741,-1.4528968349336135,3.4129866024775306,4.819199168644054,1
0.7395669170355731,0.6682735899679416,-0.0470851643813535,-0.1471641203503572,-0.4586153152227663,-0.4379696964810522,1
0.8451307134136093,1.6019745020704996,0.0169381436237864,1.3520104778748632,-0.4394883054202994,-0.4455641261379201,1
0.4433072304262451,1.747980962237739,-0.0596230621990267,0.8684057687699535,-0.3969106914063474,-0.383505930634087,1
-0.5016590113448871,-0.9835245992530438,-0.1241798977708762,-1.7914201313070506,-0.674448761029757,-0.4809769811102098,0
1.2844123176964062,-1.1005803682879771,-0.039082250880711,1.3520104778748632,-0.5309769170931029,-0.4924657894905543,0
-0.064931369877688,0.6415661867675121,-0.0281449357631662,1.3520104778748632,-0.6353743558283929,-0.4907713442173417,0
0.7923488152245913,1.9621331209636428,-0.088166787017985,-0.195524591260848,-0.6290537511402347,-0.4797977303832802,0
1.0485964177228893,-0.7431024171336787,-0.0580224794988982,1.3520104778748632,-0.3484878933348892,-0.4603415463221156,0
-0.0913223189721973,0.0659005067132467,-0.2100778360111057,-1.2594549512916495,-0.4243852565778513,-0.328633835953863,1
-1.5394192354160674,-0.96513835252583,-0.1796667647086642,-1.4528968349336135,-0.6564131383059416,-0.4509620116912123,0
-1.716493990630838,-0.2916226263300203,0.0390795376422307,-0.872571184007722,3.4129866024775306,4.842943399619538,1
0.1683305672802309,-1.26905626741261,-0.194872300359885,0.9651267105909356,0.1361614117260842,-0.0798507653252466,0
0.9677209285622964,1.035327441746869,-0.0169408568622667,0.8684057687699535,-0.559889970421134,-0.4755053620403738,0
1.2307790985688551,-0.8312000309344175,-0.025210534146264,1.3520104778748632,-0.5960400185073002,-0.4914980781736368,1
1.3133572296065126,-1.0919751237364823,-0.0300122822466495,0.5782429433070074,-0.6628239941517527,-0.4924657894905543,1
1.0749873668173984,-0.6356874206593569,0.0356116084586189,0.5782429433070074,-0.5777503811776651,-0.483342040951467,1
-0.5910477098908049,-0.393347685880617,-0.0132061638953002,-0.9209316549182128,-0.0766848414184315,0.0279110648198649,1
-0.6131820542926513,0.2283802216330029,-4.316127330510087,-1.3078154222021403,-0.2547278631983154,-0.2958739091052818,0
1.3014387364670568,-1.4021218784703533,-0.0126726363285907,1.2552895360538816,-0.6646933059877828,-0.4924657894905543,0
1.2290764566917898,1.4492850615906554,-0.049752802214901,1.3036500069643724,-0.4089608726489482,-0.4893236412371776,1
-0.0893004317431825,-0.7641170942460185,4.482204771889324,-1.3561758931126318,-0.2788498497415133,-0.2387897948877567,1
0.2091939723297934,-0.8052065571602139,-0.0382819595306467,1.061847652411918,-0.6667214097514931,-0.4819101075292911,0
-0.3067065164209329,-0.5444235042958604,-0.067892739483024,0.9651267105909356,-0.4700576855019533,-0.4449056495098276,0
1.2784530711266784,0.3943539029356926,-0.0281449357631662,1.3520104778748632,-0.56361755852213,-0.4924657894905543,1
0.98219338451735,0.6442457567672458,-0.0396157784474205,1.1585685942328996,-0.6667214097514931,-0.4897238723073017,0
-0.6319111149403674,-1.495683075678764,0.2343506270579077,-0.5340478876342849,-0.5760847461033943,-0.3946283981957236,1
-0.9613723181524648,0.2236955214013416,-0.0281449357631662,-0.7274897712762489,-0.6306361742485734,-0.4506629254601616,0
-0.4678190040382181,-0.1359835895755459,0.1468521061175497,0.9167662396804444,0.6347111043223254,-0.0407117891705649,1
0.7267971029575846,0.9069911856543218,0.0254745846911384,0.0946382342020976,-0.5309769170931029,-0.4541843847536514,1
0.2168558607765864,1.5821760296673868,-0.033746975213616,0.0946382342020976,-0.4103784249951689,-0.3594852846884631,1
1.1218100184366886,0.90930286817385,0.0993681526804042,0.5298824723965166,0.4897004575029511,-0.4209564949701906,1
